Metric,Time,Value
Lag_Input_Topic,1734660543.951,252
Lag_Input_Topic,1734660544.951,259
Lag_Input_Topic,1734660545.951,266
Lag_Input_Topic,1734660546.951,273
Lag_Input_Topic,1734660547.951,273
Lag_Input_Topic,1734660547.994,280
Lag_Input_Topic,1734660548.994,287
Lag_Input_Topic,1734660549.994,294
Lag_Input_Topic,1734660550.994,301
Lag_Input_Topic,1734660551.994,308
Lag_Input_Topic,1734660552.994,315
Lag_Input_Topic,1734660553.994,322
Lag_Input_Topic,1734660554.994,329
Lag_Input_Topic,1734660555.994,336
Lag_Input_Topic,1734660556.994,343
Lag_Input_Topic,1734660557.994,350
Lag_Input_Topic,1734660558.994,364
Lag_Input_Topic,1734660559.994,364
Lag_Input_Topic,1734660560.994,371
Lag_Input_Topic,1734660561.994,378
Lag_Input_Topic,1734660562.994,385
Lag_Input_Topic,1734660563.994,392
Lag_Input_Topic,1734660564.994,399
Lag_Input_Topic,1734660565.994,406
Lag_Input_Topic,1734660566.994,413
Lag_Input_Topic,1734660567.994,420
Lag_Input_Topic,1734660569.994,434
Lag_Input_Topic,1734660570.994,441
Lag_Input_Topic,1734660571.994,448
Lag_Input_Topic,1734660572.994,455
Lag_Input_Topic,1734660573.994,420
Lag_Input_Topic,1734660574.994,7
Lag_Input_Topic,1734660575.994,14
Lag_Input_Topic,1734660576.994,21
Lag_Input_Topic,1734660577.994,21
Lag_Input_Topic,1734660578.043,28
Lag_Input_Topic,1734660579.043,35
Lag_Input_Topic,1734660580.043,7
Lag_Input_Topic,1734660581.043,14
Lag_Input_Topic,1734660582.043,21
Lag_Input_Topic,1734660583.043,28
Lag_Input_Topic,1734660584.043,35
Lag_Input_Topic,1734660585.043,7
Lag_Input_Topic,1734660586.043,14
Lag_Input_Topic,1734660587.043,21
Lag_Input_Topic,1734660588.043,28
Lag_Input_Topic,1734660589.043,35
Lag_Input_Topic,1734660590.043,7
Lag_Input_Topic,1734660591.043,14
Lag_Input_Topic,1734660592.043,21
Lag_Input_Topic,1734660593.043,28
Lag_Input_Topic,1734660594.043,35
Lag_Input_Topic,1734660595.043,7
Lag_Input_Topic,1734660596.043,14
Lag_Input_Topic,1734660597.043,21
Lag_Input_Topic,1734660598.043,28
Lag_Input_Topic,1734660599.043,35
Lag_Input_Topic,1734660600.043,7
Lag_Input_Topic,1734660601.043,14
Lag_Input_Topic,1734660602.043,21
Lag_Input_Topic,1734660603.043,28
Lag_Input_Topic,1734660604.043,35
Lag_Input_Topic,1734660605.043,7
Lag_Input_Topic,1734660606.043,14
Lag_Input_Topic,1734660607.043,21
Lag_Input_Topic,1734660608.043,28
Lag_Input_Topic,1734660608.102,28
Lag_Input_Topic,1734660609.102,35
Lag_Input_Topic,1734660610.102,7
Lag_Input_Topic,1734660611.102,14
Lag_Input_Topic,1734660612.102,21
Lag_Input_Topic,1734660613.102,28
Lag_Input_Topic,1734660614.102,35
Lag_Input_Topic,1734660615.102,7
Lag_Input_Topic,1734660616.102,14
Lag_Input_Topic,1734660617.102,21
Lag_Input_Topic,1734660618.102,28
Lag_Input_Topic,1734660619.102,35
Lag_Input_Topic,1734660620.102,7
Lag_Input_Topic,1734660621.102,14
Lag_Input_Topic,1734660622.102,21
Lag_Input_Topic,1734660623.102,28
Lag_Input_Topic,1734660624.102,35
Lag_Input_Topic,1734660625.102,7
Lag_Input_Topic,1734660626.102,14
Lag_Input_Topic,1734660627.102,21
Lag_Input_Topic,1734660628.102,28
Lag_Input_Topic,1734660629.102,35
Lag_Input_Topic,1734660630.102,7
Lag_Input_Topic,1734660631.102,14
Lag_Input_Topic,1734660632.102,21
Lag_Input_Topic,1734660633.102,28
Lag_Input_Topic,1734660634.102,35
Lag_Input_Topic,1734660635.102,42
Lag_Input_Topic,1734660636.102,49
Lag_Input_Topic,1734660637.102,56
Lag_Input_Topic,1734660638.102,63
Lag_Input_Topic,1734660638.146,63
Lag_Input_Topic,1734660639.146,70
Lag_Input_Topic,1734660640.146,77
Lag_Input_Topic,1734660641.146,84
Lag_Input_Topic,1734660642.146,91
Lag_Input_Topic,1734660643.146,98
Lag_Input_Topic,1734660644.146,105
Lag_Input_Topic,1734660645.146,112
Lag_Input_Topic,1734660646.146,119
Lag_Input_Topic,1734660647.146,126
Lag_Input_Topic,1734660648.146,133
Lag_Input_Topic,1734660649.146,140
Lag_Input_Topic,1734660650.146,147
Lag_Input_Topic,1734660651.146,154
Lag_Input_Topic,1734660652.146,161
Lag_Input_Topic,1734660653.146,168
Lag_Input_Topic,1734660654.146,175
Lag_Input_Topic,1734660655.146,182
Lag_Input_Topic,1734660656.146,189
Lag_Input_Topic,1734660657.146,196
Lag_Input_Topic,1734660658.146,203
Lag_Input_Topic,1734660659.146,210
Lag_Input_Topic,1734660660.146,217
Lag_Input_Topic,1734660661.146,224
Lag_Input_Topic,1734660662.146,231
Lag_Input_Topic,1734660663.146,238
Lag_Input_Topic,1734660664.146,245
Lag_Input_Topic,1734660665.146,252
Lag_Input_Topic,1734660666.146,259
Lag_Input_Topic,1734660667.146,266
Lag_Input_Topic,1734660668.146,273
Lag_Input_Topic,1734660668.198,273
Lag_Input_Topic,1734660669.198,280
Lag_Input_Topic,1734660670.198,287
Lag_Input_Topic,1734660671.198,294
Lag_Input_Topic,1734660672.198,301
Lag_Input_Topic,1734660673.198,308
Lag_Input_Topic,1734660674.198,315
Lag_Input_Topic,1734660675.198,322
Lag_Input_Topic,1734660676.198,329
Lag_Input_Topic,1734660677.198,336
Lag_Input_Topic,1734660678.198,343
Lag_Input_Topic,1734660679.198,350
Lag_Input_Topic,1734660680.198,357
Lag_Input_Topic,1734660681.198,364
Lag_Input_Topic,1734660682.198,371
Lag_Input_Topic,1734660683.198,378
Lag_Input_Topic,1734660684.198,385
Lag_Input_Topic,1734660685.198,392
Lag_Input_Topic,1734660686.198,399
Lag_Input_Topic,1734660687.198,406
Lag_Input_Topic,1734660688.198,413
Lag_Input_Topic,1734660689.198,420
Lag_Input_Topic,1734660690.198,427
Lag_Input_Topic,1734660691.198,434
Lag_Input_Topic,1734660692.198,441
Lag_Input_Topic,1734660693.198,448
Lag_Input_Topic,1734660694.198,455
Lag_Input_Topic,1734660695.198,462
Lag_Input_Topic,1734660696.198,469
Lag_Input_Topic,1734660697.198,476
Lag_Input_Topic,1734660698.198,476
Lag_Input_Topic,1734660698.242,483
Lag_Input_Topic,1734660699.242,490
Lag_Input_Topic,1734660700.242,497
Lag_Input_Topic,1734660702.242,504
Lag_Input_Topic,1734660703.242,518
Lag_Input_Topic,1734660704.242,525
Lag_Input_Topic,1734660705.242,532
Lag_Input_Topic,1734660706.242,539
Lag_Input_Topic,1734660708.242,546
Lag_Input_Topic,1734660709.242,175
Lag_Input_Topic,1734660710.242,7
Lag_Input_Topic,1734660711.242,14
Lag_Input_Topic,1734660712.242,21
Lag_Input_Topic,1734660713.242,28
Lag_Input_Topic,1734660714.242,35
Lag_Input_Topic,1734660715.242,7
Lag_Input_Topic,1734660716.242,14
Lag_Input_Topic,1734660717.242,21
Lag_Input_Topic,1734660718.242,28
Lag_Input_Topic,1734660719.242,35
Lag_Input_Topic,1734660720.242,7
Lag_Input_Topic,1734660721.242,14
Lag_Input_Topic,1734660722.242,21
Lag_Input_Topic,1734660723.242,8
Lag_Input_Topic,1734660724.242,15
Lag_Input_Topic,1734660725.242,15
Lag_Input_Topic,1734660726.242,22
Lag_Input_Topic,1734660727.242,29
Lag_Input_Topic,1734660728.242,1
Lag_Input_Topic,1734660728.299,1
Lag_Input_Topic,1734660729.299,8
Lag_Input_Topic,1734660730.299,15
Lag_Input_Topic,1734660731.299,22
Lag_Input_Topic,1734660732.299,29
Lag_Input_Topic,1734660733.299,2
Lag_Input_Topic,1734660734.299,9
Lag_Input_Topic,1734660735.299,16
Lag_Input_Topic,1734660736.299,23
Lag_Input_Topic,1734660737.299,30
Lag_Input_Topic,1734660738.299,0
Lag_Input_Topic,1734660739.299,7
Lag_Input_Topic,1734660740.299,14
Lag_Input_Topic,1734660741.299,21
Lag_Input_Topic,1734660742.299,28
Lag_Input_Topic,1734660743.299,0
Lag_Input_Topic,1734660744.299,7
Lag_Input_Topic,1734660745.299,14
Lag_Input_Topic,1734660746.299,21
Lag_Input_Topic,1734660747.299,28
Lag_Input_Topic,1734660748.299,0
Lag_Input_Topic,1734660749.299,7
Lag_Input_Topic,1734660750.299,14
Lag_Input_Topic,1734660751.299,20
Lag_Input_Topic,1734660752.299,28
Lag_Input_Topic,1734660753.299,35
Lag_Input_Topic,1734660754.299,41
Lag_Input_Topic,1734660755.299,48
Lag_Input_Topic,1734660756.299,55
Lag_Input_Topic,1734660757.299,63
Lag_Input_Topic,1734660758.299,69
Lag_Input_Topic,1734660758.342,69
